name,solver,status,run_time,iter,obj_val,n,m,N,status_val,scale_updates,scale,pobj,dobj,res_pri,res_dual,gap,res_infeas,res_unbdd_a,res_unbdd_p,comp_slack,solve_time,setup_time,lin_sys_time,cone_time,accel_time,rejected_accel_steps,accepted_accel_steps
qap5,SCS_AA1,optimal,0.09028005599975586,375,-435.9732422261945,351,136,1026,1,2,2.139091647041886,-435.9732422261945,-435.9882736816131,0.001215740502710544,0.0005223335796997949,0.015031455418628355,,0.20760398004249367,0.0,2.3010989735894327e-07,89.302051,0.688398,3.192944,84.58203300000002,0.17641900000000035,1,0
qap6,SCS_AA1,optimal,28.62883687019348,65000,-381.3694087728884,703,229,1981,1,1,0.36923905086266273,-381.3694087728884,-381.3397014763944,0.03161036889878302,0.0020581819109483463,0.02970729649400027,,0.3004342997533381,0.0,7.502455265928631e-07,28627.753469,1.024701,1093.7510709999926,27066.713953999704,81.00713400004089,589,0
qap7,SCS_AA1,max_iter_reached,69.4830310344696,100000,-424.679195854012,1275,358,3480,2,2,1.393603522388,-424.679195854012,-424.5722736886789,0.00016387395181205293,9.218337572075333e-05,0.10692216533314879,,0.26973607779017134,0.0,2.537581877959383e-07,69481.772623,1.437247,2396.8548319999527,66173.08038700029,152.1485429999888,907,0
qap8,SCS_AA1,optimal,17.889853954315186,14650,-756.7383332538606,2145,529,5697,1,0,0.1,-756.7383332538606,-756.6705345147129,0.014973771326276388,9.130310247851576e-05,0.06779873914756974,,0.15137781787631463,0.0,1.9183193753491423e-06,17887.384652,2.276771,559.5528849999998,17114.641647000066,36.101808000001036,131,13
ss30,SCS_AA1,max_iter_reached,1002.4379749298096,14750,3.810894351562857,90951,132,6642,2,2,0.007747775262723997,3.810894351562857,3.8110456085798647,0.010782541828517246,0.000683975479173454,0.00015125701700790422,0.8067204549817762,,,4.9341153385285e-09,1002403.830041,34.321978,20044.071521000074,970368.7838030009,1819.3600650001363,132,0
theta1,SCS_AA1,optimal,0.3928182125091553,300,22.998513986749682,1275,104,153,1,2,0.004748583075296011,22.998513986749682,22.99813321926998,0.00020365173791531835,6.986974249897573e-05,0.00038076747969941236,0.04347875198060277,,,3.1024153290815093e-07,390.755471,1.471525,8.105410000000001,377.6735309999998,0.7603049999999999,0,0
theta2,SCS_AA1,optimal,1.399533987045288,275,32.88121136782677,5050,498,597,1,2,0.0019385343400331913,32.88121136782677,32.8805537104359,0.0032502527467823243,1.181283619646831e-05,0.0006576573908749664,0.030413472402041834,,,1.2768908916882538e-06,1393.433551,4.72213,28.116793999999988,1347.5746500000014,3.085900999999998,0,0
truss1,SCS_AA1,optimal,0.00403904914855957,125,-8.999987911571587,91,6,25,1,0,0.1,-8.999987911571587,-8.999987196620488,7.13177086121226e-07,9.901192762356574e-07,7.149510999567007e-07,,0.11111120754745465,0.0,6.854218970175907e-09,3.331216,0.218114,0.2447630000000001,2.634247999999999,0.10699100000000002,0,2
truss2,SCS_AA1,optimal,2.0932037830352783,1200,-123.38634850532237,8911,58,567,1,3,0.00023533398765310064,-123.38634850532237,-123.38637387342649,0.012242581063894845,1.41097784730131e-05,2.536810411494942e-05,,0.00820384583323844,0.0,1.2995873532872793e-07,2087.544437,4.164939,185.54460000000003,1784.6152350000004,20.60177299999999,7,9
truss3,SCS_AA1,optimal,0.06635475158691406,800,-9.116887299752477,496,27,118,1,0,0.1,-9.116887299752477,-9.116646747262372,0.0010008231746080165,0.00019071557132131675,0.0002405524901060805,,0.10966515194015834,0.0,4.726095959028953e-09,65.211211,0.548559,6.707342999999996,53.40461900000003,1.135174,7,1
truss4,SCS_AA1,optimal,0.0064067840576171875,125,-9.010002090659942,190,12,50,1,0,0.1,-9.010002090659942,-9.010002534524183,1.1275918551492438e-06,6.740240115028389e-07,4.4386424137557757e-07,,0.1109878030092075,0.0,2.327821135850172e-08,5.309426,0.401738,0.4412640000000001,4.254855999999998,0.11352899999999998,0,2
truss5,SCS_AA1,max_iter_reached,1000.313059091568,62200,-133.39053832280504,54946,208,2823,2,4,0.000810584955374593,-133.39053832280504,-133.3904496976346,0.020090505665508688,0.0001487720261112655,8.862517043833573e-05,,0.007346169425923679,0.0,4.876439021472834e-07,1000284.445135,31.592159,79833.34606400011,872355.0995190087,7030.417651000307,560,23
truss6,SCS_AA1,optimal,132.16409397125244,2900,-901.2620063335921,101926,172,1726,1,6,2.191293458611065e-06,-901.2620063335921,-901.2620919496355,0.07879107632378207,0.00022574348478904654,8.561604349079716e-05,,0.001116536429886779,0.0,1.1320967825412254e-06,132075.914683,71.278575,7780.931390999999,119172.20680399999,796.8069389999979,20,13
truss7,SCS_AA1,optimal,39.61907982826233,1800,-900.2524909398386,45451,86,863,1,5,6.229919089638178e-06,-900.2524909398386,-900.2523562893676,0.07518015110711228,0.0002611202387498211,0.00013465047087299003,,0.001120270347842077,0.0,3.4016572785233734e-06,39568.155286,40.494391,1880.5794889999963,36449.76851600008,209.35810200000148,9,20
