name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N
QGROW7,SCS_AA2_high,max_iter_reached,3.87005615234375,100000,-inf,-42798714.0,301,441,3597
QISRAEL,SCS_AA2_high,optimal,0.36624813079833984,18175,25347800.8930942,25347838.0,142,316,3765
QPCBLEND,SCS_AA2_high,optimal,0.05133819580078125,5175,-0.007834311357961112,-0.0078425409,83,157,657
QPCBOEI1,SCS_AA2_high,max_iter_reached,5.942529916763306,100000,10641196.233847145,11503914.0,384,735,4253
QPCBOEI2,SCS_AA2_high,max_iter_reached,1.7280888557434082,100000,7936207.871839265,8171962.3,143,309,1482
QPCSTAIR,SCS_AA2_high,max_iter_reached,6.154767751693726,100000,5989304.02236742,6204387.5,467,823,4790
QPILOTNO,SCS_AA2_high,max_iter_reached,29.249605894088745,100000,4718313.516487351,4728586.9,2172,3147,16105
QPTEST,SCS_AA2_high,optimal,0.01863884925842285,46,4.3718750007750335,4.371875,2,4,10
QRECIPE,SCS_AA2_high,optimal,0.005273103713989258,375,-266.6159984359696,-266.616,180,271,923
QSC205,SCS_AA2_high,optimal,0.004492044448852539,225,-0.005807480595005525,-0.0058139518,203,408,785
QSCAGR25,SCS_AA2_high,max_iter_reached,3.967513084411621,100000,199150183.17811343,201737940.0,500,971,2282
QSCAGR7,SCS_AA2_high,optimal,0.5985572338104248,39050,26865961.44302808,26865949.0,140,269,602
QSCFXM1,SCS_AA2_high,max_iter_reached,4.539905071258545,100000,8139355.470601177,16882692.0,457,787,4456
QSCFXM2,SCS_AA2_high,max_iter_reached,9.958410024642944,100000,23099269.781991668,27776162.0,914,1574,8285
QSCFXM3,SCS_AA2_high,max_iter_reached,16.056771278381348,100000,24045437.795995567,30816355.0,1371,2361,11501
QSCORPIO,SCS_AA2_high,optimal,1.297835111618042,38525,1880.5099131328445,1880.5096,358,746,1842
QSCRS8,SCS_AA2_high,max_iter_reached,8.305356979370117,100000,906.156820791683,904.56001,1169,1659,4560
QSCSD1,SCS_AA2_high,optimal,0.04012584686279297,650,8.666665768592107,8.6666667,760,837,4584
QSCSD6,SCS_AA2_high,optimal,1.4916117191314697,18350,50.80821255653249,50.808214,1350,1497,8378
QSCSD8,SCS_AA2_high,optimal,1.2816321849822998,7150,940.7635904793736,940.76357,2750,3147,16214
QSCTAP1,SCS_AA2_high,optimal,0.17603397369384766,4650,1415.8612012380718,1415.8611,480,780,2442
QSCTAP2,SCS_AA2_high,optimal,0.2679769992828369,1600,1735.0263846367022,1735.0265,1880,2970,10007
QSCTAP3,SCS_AA2_high,optimal,0.2171769142150879,1000,1438.7547826214106,1438.7547,2480,3960,13262
QSEBA,SCS_AA2_high,max_iter_reached,7.176689863204956,100000,53738484.072002165,81481801.0,1028,1543,6576
QSHARE1B,SCS_AA2_high,max_iter_reached,2.0688722133636475,100000,713634.9680835297,720078.32,225,342,1436
QSHARE2B,SCS_AA2_high,max_iter_reached,0.9462919235229492,100000,11623.316738245016,11703.692,79,175,873
QSHELL,SCS_AA2_high,max_iter_reached,22.1039080619812,100000,1378153328853.2012,1572636800000.0,1775,2311,74506
QSHIP04L,SCS_AA2_high,optimal,1.7667489051818848,13225,2420014.6311073974,2420015.5,2118,2520,8548
QSHIP04S,SCS_AA2_high,optimal,0.9970848560333252,10875,2424993.030830629,2424993.7,1458,1860,5908
QSHIP08L,SCS_AA2_high,optimal,30.822328090667725,57375,2376041.033950909,2376040.6,4283,5061,86075
QSHIP08S,SCS_AA2_high,optimal,7.7951979637146,37350,2385727.4283288154,2385728.9,2387,3165,32317
QSHIP12L,SCS_AA2_high,max_iter_reached,84.57604193687439,100000,2857998.1259708945,3018876.6,5427,6578,144030
QSHIP12S,SCS_AA2_high,max_iter_reached,25.4914071559906,100000,2895083.938482276,3056962.3,2763,3914,44705
QSIERRA,SCS_AA2_high,max_iter_reached,16.146345853805542,100000,23752525.90575861,23750458.0,2036,3263,9582
QSTAIR,SCS_AA2_high,max_iter_reached,5.491258144378662,100000,7971256.247081878,7985452.8,467,823,6293
QSTANDAT,SCS_AA2_high,optimal,3.2591359615325928,46525,6411.833929606415,6411.8384,1075,1434,5576
S268,SCS_AA2_high,optimal,0.003031015396118164,2400,8.731149137020111e-11,5.7310705e-07,5,10,55
STADAT1,SCS_AA2_high,max_iter_reached,21.859400033950806,100000,-233922.9287979123,-28526864.0,2001,6000,13998
STADAT2,SCS_AA2_high,max_iter_reached,21.86944890022278,100000,-32.58832107700508,-32.626665,2001,6000,13998
STADAT3,SCS_AA2_high,max_iter_reached,44.60120701789856,100000,-16.22590025816564,-35.779453,4001,12000,27998
STCQP1,SCS_AA2_high,optimal,0.28406214714050293,525,155143.55234898606,155143.56,4097,6149,66544
STCQP2,SCS_AA2_high,optimal,0.3466169834136963,475,22327.3109903268,22327.313,4097,6149,66544
TAME,SCS_AA2_high,optimal,0.029021263122558594,25,5.691029714843943e-32,0.0,2,3,8
UBH1,SCS_AA2_high,optimal,2.6791601181030273,1925,2.3728513792750845,1.1160008,18009,30009,72012
VALUES,SCS_AA2_high,optimal,0.008572101593017578,325,-1.3966206338750773,-1.3966211,202,203,7846
YAO,SCS_AA2_high,max_iter_reached,16.950809001922607,100000,27.431096818247795,197.70426,2002,4002,10004
ZECEVIC2,SCS_AA2_high,optimal,0.016216039657592773,50,-4.125000001316136,-4.125,2,4,7
