name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N
QSCORPIO,SCS,optimal,2.4077162742614746,68975,1880.2371865017228,1880.5096,358,746,1842
QSCRS8,SCS,optimal,3.368034601211548,2975,862.8018340957157,904.56001,1169,1659,4560
QSCSD1,SCS,optimal,0.06313896179199219,1250,8.667728744622387,8.6666667,760,837,4584
QSCSD6,SCS,optimal,0.10020852088928223,1075,50.7764611703635,50.808214,1350,1497,8378
QSCSD8,SCS,optimal,0.13571810722351074,675,940.7314938259242,940.76357,2750,3147,16214
QSCTAP1,SCS,optimal,1.837123155593872,45450,1415.824350111472,1415.8611,480,780,2442
QSCTAP2,SCS,optimal,2.368356943130493,13600,1734.960646194841,1735.0265,1880,2970,10007
QSCTAP3,SCS,optimal,2.2262675762176514,9275,1438.7577093605332,1438.7547,2480,3960,13262
QSEBA,SCS,max_iter_reached,7.999402046203613,100000,45857685.829946935,81481801.0,1028,1543,6576
QSHARE1B,SCS,max_iter_reached,22.529694318771362,100000,733931.518875878,720078.32,225,342,1436
QSHARE2B,SCS,optimal,0.16114139556884766,15200,11625.272556941807,11703.692,79,175,873
QSHELL,SCS,optimal,1.1291565895080566,4550,1377771424745.305,1572636800000.0,1775,2311,74506
QSHIP04L,SCS,max_iter_reached,13.97682237625122,100000,2419624.6135211247,2420015.5,2118,2520,8548
QSHIP04S,SCS,optimal,10.194611310958862,99925,2424970.279487291,2424993.7,1458,1860,5908
QSHIP08L,SCS,max_iter_reached,54.480016469955444,100000,2419712.597944762,2376040.6,4283,5061,86075
QSHIP08S,SCS,max_iter_reached,23.6976158618927,100000,2400257.0621639136,2385728.9,2387,3165,32317
QSHIP12L,SCS,max_iter_reached,94.8113751411438,100000,2891001.340111898,3018876.6,5427,6578,144030
QSHIP12S,SCS,max_iter_reached,29.022587299346924,100000,2965517.79545057,3056962.3,2763,3914,44705
QSIERRA,SCS,max_iter_reached,42.94486999511719,100000,22445692.520862266,23750458.0,2036,3263,9582
QSTAIR,SCS,max_iter_reached,6.250664234161377,100000,7980171.93716484,7985452.8,467,823,6293
QSTANDAT,SCS,optimal,4.007598161697388,50225,6411.818558780438,6411.8384,1075,1434,5576
S268,SCS,optimal,0.0008072853088378906,50,0.04341002327964816,5.7310705e-07,5,10,55
STADAT1,SCS,max_iter_reached,23.565083265304565,100000,-28436871.42950201,-28526864.0,2001,6000,13998
STADAT2,SCS,max_iter_reached,59.16320610046387,100000,-32.61733203424011,-32.626665,2001,6000,13998
STADAT3,SCS,max_iter_reached,50.50827670097351,100000,-35.69360957291045,-35.779453,4001,12000,27998
STCQP1,SCS,optimal,0.24727296829223633,500,155143.54957457044,155143.56,4097,6149,66544
STCQP2,SCS,optimal,0.32776713371276855,425,22327.30215131071,22327.313,4097,6149,66544
TAME,SCS,optimal,0.000789642333984375,8,1.232595164407831e-32,0.0,2,3,8
UBH1,SCS,optimal,76.08715534210205,41525,26.415265955873142,1.1160008,18009,30009,72012
VALUES,SCS,optimal,0.003393411636352539,50,-1.3962401612598991,-1.3966211,202,203,7846
YAO,SCS,optimal,7.488426208496094,41475,6.9923391690049925,197.70426,2002,4002,10004
ZECEVIC2,SCS,optimal,0.0008432865142822266,75,-4.1248598267570635,-4.125,2,4,7
