name,solver,status,run_time,iter,obj_val,n,m,N,status_polish,setup_time,solve_time,update_time,rho_updates,rho_estimate
ns1904248,OSQP,optimal,0.5667593479156494,50,-1.947521392659132e-09,38262,184632,409304,0,0.268772332,0.292901111,0.0,0,0.04400862846633265
ns1905797,OSQP,solver_error,239.95392107963562,100000,-0.8471299126059372,18180,69784,255920,0,0.223299524,239.721776091,0.0,1,0.006191740142386219
ns1952667,OSQP,optimal,0.14228272438049316,50,0.0,13035,13075,343038,0,0.039741806,0.101187818,0.0,1,1e-06
ns2122698,OSQP,optimal,6.014487981796265,2925,62789.465886940045,39116,64967,191081,0,0.070100818,5.937286358,0.0,0,0.03704856546644462
ns2124243,OSQP,optimal,3.0292351245880127,1175,53923.81234664507,45373,75996,226396,0,0.067539737,2.959211277,0.0,1,0.005743238503286681
ns930473,OSQP,max_iter_reached,103.44538688659668,100000,8773258.32059224,11295,34170,116591,0,0.135019425,103.309253004,0.0,6,2.1270961287047474e-06
nsr8k,OSQP,time_limit,1000.029846906662,51540,-76182337158.72197,37504,43027,364273,0,7.273926186,992.741126766,0.0,4,1e-06
nsrand-ipx,OSQP,optimal,3.547175884246826,16525,48877.342978552624,4286,4777,67250,0,0.011144251,3.53434794,0.0,1,0.03939152206902388
nursesched-medium-hint03,OSQP,optimal,306.72223377227783,54050,33.46726191436158,33990,47542,655440,0,0.492715859,306.213113958,0.0,8,0.004358724096668947
nursesched-medium04,OSQP,optimal,32.728469371795654,6350,233.01329106170266,29636,38149,650814,0,0.461647015,32.252437323,0.0,1,0.025082957596423205
nursesched-sprint-hidden09,OSQP,optimal,3.2670280933380127,1825,219.84130459803907,10820,14970,215340,0,0.176759689,3.085475024,0.0,1,0.01452564389722932
nursesched-sprint-late03,OSQP,optimal,5.99539589881897,2750,34.251245016351966,11600,16462,219560,0,0.210093778,5.779670611,0.0,0,0.03903802025909597
nursesched-sprint02,OSQP,solver_error,177.8281672000885,100000,54.770013244738436,10210,13682,214000,0,0.19410443,177.629518664,0.0,105,0.003504466746433277
nw04,OSQP,optimal,21.299610137939453,8450,-123930.61868673931,46141,46176,377217,0,0.053267771,21.236782183,0.0,1,0.7735905955510906
opm2-z10-s4,OSQP,time_limit,1000.0369930267334,41280,-46725.90777761558,5942,151483,344534,0,9.043055742,990.973574338,0.0,15,3.529567040077158e-05
opm2-z12-s8,OSQP,time_limit,1000.1022448539734,9772,-84967.44819536764,10382,309408,691451,0,49.968542476,950.063509774,0.0,7,0.0002852286329146403
opm2-z8-s0,OSQP,max_iter_reached,551.1356270313263,100000,-20196.677096347314,3006,57220,135459,0,0.988877644,550.147349813,0.0,20,0.00018979364108096065
pb-grow22,OSQP,solver_error,53.959152936935425,100000,-451046.144633581,16264,17584,121359,0,0.035928826,53.919447468,0.0,10,9.006020351773844e-05
physiciansched3-3,OSQP,time_limit,1000.0183138847351,25976,5308065.355105477,23851,107550,476711,0,17.873520854,982.140861552,0.0,4,2.9500104914533237e-05
physiciansched3-4,OSQP,time_limit,1000.0186290740967,39343,884293.3028319889,22299,95690,339430,0,11.035845726,988.987435662,0.0,2,0.00027757026758128535
physiciansched5-3,OSQP,max_iter_reached,106.01848721504211,100000,1888.3644677153866,6586,19574,79508,0,0.068704507,105.946267793,0.0,8,0.0012952920097816015
physiciansched6-1,OSQP,optimal,21.738837957382202,7825,299.98215496034436,25724,63578,151755,0,0.117674535,21.614914301,0.0,2,0.002779898910250423
physiciansched6-2,OSQP,optimal,0.7925379276275635,450,19221.87724582807,16461,46270,109875,0,0.052626432,0.735965824,0.0,3,0.001632532805181073
piperout-d20,OSQP,optimal,129.55219411849976,66375,15825.074510579936,9500,22449,95503,0,0.077762643,129.470958663,0.0,16,0.0074665734026574445
piperout-d27,OSQP,optimal,192.01079416275024,67600,4977.412145996337,10848,25910,122802,0,0.117899045,191.888834121,0.0,2,0.0018981643428375046
proteindesign121hz512p9,OSQP,max_iter_reached,563.151453256607,100000,-781651.5283727531,159126,159425,775314,0,0.50786267,562.599607229,0.0,210,0.00010810719745848129
proteindesign121pgb11p9,OSQP,max_iter_reached,454.53246212005615,100000,38996.82373842258,132615,132867,620614,0,0.424540566,454.091256777,0.0,198,0.006407333197266895
proteindesign122trx11p8,OSQP,max_iter_reached,429.23057985305786,100000,-424420.8246660176,127308,127559,619905,0,0.405231297,428.804435629,0.0,333,0.0003550564234827132
radiationm40-10-02,OSQP,optimal,4.962983846664429,4675,155307.51476472217,28530,44454,98670,0,0.034090626,4.923848971,0.0,3,0.0145896159802688
rail01,OSQP,time_limit,1000.0479259490967,67621,-92.08786655962406,85849,109528,373828,0,1.508382116,998.507496546,0.0,0,0.03323570013362902
rail02,OSQP,time_limit,1000.0504820346832,13095,-214.39882047274943,188075,238118,773165,0,16.503342423,983.525612547,0.0,0,0.1692562871129245
rail507,OSQP,solver_error,440.78712272644043,100000,157.00600855985076,62171,62654,522508,0,1.061468634,439.702936028,0.0,1,0.005666128654246764
rd-rplusc-21,OSQP,max_iter_reached,170.5080120563507,100000,325265.4902883767,543,54724,352848,0,0.094548867,170.410493306,0.0,7,1e-06
reblock420,OSQP,max_iter_reached,454.9232249259949,100000,-912618829.6262833,4200,67000,142870,0,0.281270243,454.633491513,0.0,10,0.0020008061765347243
rmatr200-p10,OSQP,optimal,26.116930961608887,9400,1550.4817164121616,35254,70309,140616,0,0.253104661,25.857238508,0.0,2,0.0006890204886002887
rmatr200-p5,OSQP,optimal,26.910042762756348,8750,3283.565611992232,37816,75433,150864,0,0.283826664,26.618762657,0.0,2,0.0006983834260086279
rmine11,OSQP,time_limit,1000.0429356098175,36538,-2526.320460333793,12292,109681,253344,0,10.436327787,989.57119546,0.0,7,0.00016254537321569326
rmine13,OSQP,time_limit,1000.0918571949005,13540,-3504.823120193522,23980,221135,509588,0,36.333362347,963.703863911,0.0,2,0.000291192910398676
rmine15,OSQP,time_limit,1000.2104530334473,4089,-5060.25475788222,42438,400833,921886,0,153.1221049,846.939260612,0.0,1,0.0013952762708880284
rocII-10-11,OSQP,optimal,17.739670038223267,5825,-10.94457040066039,20215,62884,441889,0,0.755927949,16.98089337,0.0,0,0.15860325486158908
rocII-5-11,OSQP,optimal,7.989689111709595,6375,-10.88909873867908,10511,30990,213417,0,0.163025981,7.825296057,0.0,0,0.2066767674150679
rocII-8-11,OSQP,optimal,15.018802881240845,6550,-10.930652385415769,16005,49046,342014,0,0.511949824,14.504819693,0.0,1,0.047305376122409384
rvb-sub,OSQP,optimal,1.688105821609497,350,-1772.7483497282476,32984,33201,948376,0,0.219300243,1.464271018,0.0,0,0.12551317461093087
s55,OSQP,max_iter_reached,570.4652101993561,100000,281.57317800941127,76956,85635,359746,0,0.433569216,569.992933543,0.0,1028,5.6514313284279894e-05
satellites2-25,OSQP,time_limit,1000.0061671733856,65978,4767.468667466661,32502,51116,283936,0,3.045934185,996.972293303,0.0,4,1.23114812328171e-06
satellites2-40,OSQP,time_limit,999.9966840744019,58806,4781.295790880817,32502,51116,283936,0,3.835365567,996.170232543,0.0,6,2.5259894552106596e-06
