name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N,setup_time,solve_time,scale,scale_updates
LOTSCHD,SCS_ALT,optimal,0.001043081283569336,125,2398.3901597981394,2398.4159,12,19,72,0.189315,0.255116,0.1,0
MOSARQP1,SCS_ALT,optimal,0.03876900672912598,200,-952.8756236745767,-952.87544,2500,3200,8512,4.953385,32.481687,0.9529736458771408,1
MOSARQP2,SCS_ALT,optimal,0.019750118255615234,175,-1597.48690745796,-1597.4821,900,1500,4820,3.365587,15.524423,0.9394173516621591,1
POWELL20,SCS_ALT,max_iter_reached,82.50262188911438,100000,inf,52089583000.0,10000,20000,40000,27.151193,82472.481413,8.85001740160008,5
PRIMAL1,SCS_ALT,optimal,0.02612614631652832,25,-0.03505469233096277,-0.035012965,325,410,6464,2.564349,23.008015,0.1,0
PRIMAL2,SCS_ALT,optimal,0.006829977035522461,25,-0.033733789598628876,-0.033733676,649,745,9339,4.591543,1.747952,0.1,0
PRIMAL3,SCS_ALT,optimal,0.02944207191467285,50,-0.13575418060195152,-0.13575584,745,856,23036,14.580681,13.879046,0.1,0
PRIMAL4,SCS_ALT,optimal,0.02254486083984375,75,-0.745928497262729,-0.74609083,1489,1564,19008,14.30914,7.69006,0.1,0
PRIMALC1,SCS_ALT,optimal,0.006053924560546875,300,-7436.095912237021,-6155.2508,230,239,2529,0.634548,4.856179,0.0009249857248014641,2
PRIMALC2,SCS_ALT,optimal,0.03130602836608887,425,-6034.96852584212,-3551.3077,231,238,2078,0.532936,30.302933,0.0011108016507876924,3
PRIMALC5,SCS_ALT,optimal,0.14486289024353027,7825,-427.25581258049084,-427.23233,287,295,2869,0.620629,132.527842,0.00801153789828279,3
PRIMALC8,SCS_ALT,optimal,0.8337650299072266,24700,-18706.007751004687,-18309.43,520,528,5199,1.161703,832.048536,0.0012824387292509297,8
Q25FV47,SCS_ALT,optimal,4.6496922969818115,12325,13718401.846364606,13744448.0,1571,2391,130523,23.963443,4618.915269,1.1653436852161472,2
QADLITTL,SCS_ALT,optimal,0.07368230819702148,4850,480206.76124085236,480318.86,97,153,637,0.309422,50.334744,0.1,0
QAFIRO,SCS_ALT,optimal,0.0013551712036132812,125,-1.5886541406899808,-1.5907818,32,59,124,0.249767,0.326052,0.1,0
QBANDM,SCS_ALT,optimal,0.03939199447631836,975,16350.110863962136,16352.342,472,777,3023,1.518968,37.158822,0.1,0
QBEACONF,SCS_ALT,optimal,0.01914381980895996,725,164794.29656951717,164712.06,262,435,3673,1.221738,17.322167,0.004569151131058823,2
QBORE3D,SCS_ALT,optimal,0.05472898483276367,1450,3032.8188161491316,3100.2008,315,548,1872,15.240614,38.694676,0.018480559530501355,1
QBRANDY,SCS_ALT,optimal,0.040925025939941406,1400,28384.69771789706,28375.115,249,469,2511,1.490193,38.286988,0.1,0
QCAPRI,SCS_ALT,optimal,0.12355303764343262,3775,45441302.48350455,66793293.0,353,624,3852,1.245149,121.556796,0.32017505069260044,1
QE226,SCS_ALT,optimal,0.16589117050170898,3275,212.49185924693342,212.65343,282,505,4721,17.676672,147.397702,0.1,0
