tau,SCS,OSQP,COSMO
43.41478330055092,1.0,0.087,0.087
43.816899315141924,1.0,0.087,0.087
44.22273980505899,1.0,0.087,0.087
44.63233926710395,1.0,0.087,0.087
45.04573251759459,1.0,0.087,0.087
45.462954695323994,1.0,0.087,0.087
45.88404126454759,1.0,0.087,0.087
46.30902801799739,1.0,0.087,0.087
46.73795107992461,1.0,0.087,0.087
47.17084690917017,1.0,0.087,0.087
47.607752302263684,1.0,0.087,0.087
48.048704396551315,1.0,0.087,0.087
48.493740673352356,1.0,0.087,0.087
48.94289896114529,1.0,0.087,0.087
49.396217438783204,1.0,0.087,0.087
49.853734638738935,1.0,0.087,0.087
50.31548945038054,1.0,0.087,0.087
50.78152112327673,1.0,0.087,0.087
51.2518692705333,1.0,0.087,0.087
51.72657387216019,1.0,0.087,0.087
52.205675278469755,1.0,0.087,0.087
52.689214213506744,1.0,0.087,0.087
53.17723177850969,1.0,0.087,0.087
53.66976945540476,1.0,0.087,0.087
54.16686911033152,1.0,0.087,0.087
54.66857299720181,1.0,0.087,0.087
55.17492376129126,1.0,0.087,0.087
55.68596444286412,1.0,0.087,0.087
56.20173848083188,1.0,0.087,0.087
56.72228971644544,1.0,0.087,0.087
57.247662397021784,1.0,0.087,0.087
57.77790117970504,1.0,0.087,0.087
58.313051135262214,1.0,0.087,0.087
58.8531577519145,1.0,0.087,0.087
59.398266939203566,1.0,0.087,0.087
59.94842503189409,1.0,0.087,0.087
60.503678793912215,1.0,0.087,0.087
61.06407542232039,1.0,0.087,0.087
61.629662551329425,1.0,0.087,0.087
62.200488256347114,1.0,0.087,0.087
62.776601058065,1.0,0.087,0.087
63.35804992658251,1.0,0.087,0.087
63.9448842855694,1.0,0.087,0.087
64.53715401646701,1.0,0.087,0.087
65.13490946272803,1.0,0.087,0.087
65.73820143409586,1.0,0.087,0.087
66.34708121092348,1.0,0.087,0.087
66.96160054853219,1.0,0.087,0.087
67.5818116816111,1.0,0.087,0.087
68.20776732865686,1.0,0.087,0.087
68.83952069645497,1.0,0.087,0.087
69.47712548460237,1.0,0.087,0.087
70.12063589007181,1.0,0.087,0.087
70.77010661181889,1.0,0.087,0.087
71.42559285543126,1.0,0.087,0.087
72.08715033782136,1.0,0.087,0.087
72.7548352919623,1.0,0.087,0.087
73.42870447166761,1.0,0.087,0.087
74.1088151564157,1.0,0.087,0.087
74.79522515621821,1.0,0.087,0.087
75.48799281653436,1.0,0.087,0.087
76.18717702322995,1.0,0.087,0.087
76.8928372075831,1.0,0.087,0.087
77.6050333513357,1.0,0.087,0.087
78.32382599179196,1.0,0.087,0.087
79.04927622696424,1.0,0.087,0.087
79.78144572076624,1.0,0.087,0.087
80.52039670825474,1.0,0.087,0.087
81.26619200091946,1.0,0.087,0.087
82.01889499202203,1.0,0.087,0.087
82.77856966198476,1.0,0.087,0.087
83.54528058382867,1.0,0.087,0.087
84.31909292866256,1.0,0.087,0.087
85.10007247122246,1.0,0.087,0.087
85.88828559546249,1.0,0.087,0.087
86.68379930019779,1.0,0.087,0.087
87.4866812047991,1.0,0.087,0.087
88.29699955494087,1.0,0.087,0.087
89.11482322840202,1.0,0.088,0.088
89.94022174092044,1.0,0.088,0.088
90.77326525210228,1.0,0.088,0.088
91.61402457138516,1.0,0.088,0.088
92.46257116405738,1.0,0.09,0.09
93.31897715733238,1.0,0.09,0.09
94.18331534647952,1.0,0.09,0.09
95.05565920101196,1.0,0.09,0.09
95.93608287093141,1.0,0.09,0.09
96.82466119303123,1.0,0.09,0.09
97.72146969725725,1.0,0.09,0.09
98.6265846131282,1.0,0.09,0.09
99.54008287621524,1.0,0.09,0.09
100.46204213468131,1.0,0.091,0.091
101.39254075588153,1.0,0.091,0.091
102.3316578330245,1.0,0.091,0.091
103.27947319189515,1.0,0.091,0.091
104.23606739764011,1.0,0.091,0.091
105.20152176161591,1.0,0.091,0.091
106.17591834830002,1.0,0.091,0.091
107.15933998226711,1.0,0.091,0.091
108.15187025522881,1.0,0.091,0.091
109.1535935331391,1.0,0.091,0.091
110.16459496336569,1.0,0.091,0.091
111.1849604819271,1.0,0.091,0.091
112.21477682079802,1.0,0.091,0.091
113.25413151528114,1.0,0.091,0.091
114.30311291144787,1.0,0.091,0.091
115.36181017364785,1.0,0.091,0.091
116.43031329208767,1.0,0.093,0.093
117.50871309048075,1.0,0.093,0.093
118.59710123376694,1.0,0.093,0.093
119.69557023590428,1.0,0.093,0.093
120.8042134677329,1.0,0.094,0.094
121.92312516491107,1.0,0.095,0.095
123.05240043592616,1.0,0.097,0.097
124.19213527017834,1.0,0.097,0.097
125.34242654613995,1.0,0.097,0.097
126.50337203959037,1.0,0.097,0.097
127.67507043192657,1.0,0.097,0.097
128.8576213185518,1.0,0.097,0.097
130.05112521734085,1.0,0.099,0.099
131.25568357718427,1.0,0.1,0.1
132.47139878661176,1.0,0.102,0.102
133.69837418249466,1.0,0.104,0.104
134.93671405883066,1.0,0.107,0.107
136.18652367560813,1.0,0.108,0.108
137.44790926775366,1.0,0.109,0.109
138.7209780541621,1.0,0.109,0.109
140.00583824680976,1.0,0.112,0.112
141.30259905995337,1.0,0.115,0.115
142.61137071941283,1.0,0.117,0.117
143.93226447194064,1.0,0.121,0.121
145.26539259467813,1.0,0.122,0.122
146.61086840469844,1.0,0.123,0.123
147.96880626863964,1.0,0.125,0.125
149.33932161242518,1.0,0.127,0.127
150.72253093107557,1.0,0.128,0.128
152.1185517986105,1.0,0.129,0.129
153.52750287804227,1.0,0.13,0.13
154.94950393146317,1.0,0.13,0.13
156.3846758302246,1.0,0.132,0.132
157.8331405652118,1.0,0.132,0.132
159.29502125721228,1.0,0.132,0.132
160.77044216738236,1.0,0.133,0.133
162.25952870780873,1.0,0.134,0.134
163.76240745216873,1.0,0.137,0.137
165.27920614648954,1.0,0.138,0.138
166.81005372000593,1.0,0.139,0.139
168.35508029612024,1.0,0.141,0.141
169.9144172034626,1.0,0.144,0.144
171.48819698705393,1.0,0.144,0.144
173.07655341957258,1.0,0.148,0.148
174.67962151272457,1.0,0.15,0.15
176.29753752872057,1.0,0.151,0.151
177.93043899185773,1.0,0.152,0.152
179.5784647002095,1.0,0.157,0.157
181.24175473742378,1.0,0.159,0.159
182.92045048462938,1.0,0.159,0.159
184.61469463245476,1.0,0.159,0.159
186.324631193156,1.0,0.16,0.16
188.05040551285816,1.0,0.162,0.162
189.79216428391015,1.0,0.164,0.164
191.55005555735278,1.0,0.169,0.169
193.32422875550452,1.0,0.171,0.171
195.11483468466164,1.0,0.173,0.173
196.92202554791714,1.0,0.176,0.176
198.74595495809837,1.0,0.178,0.178
200.5867779508234,1.0,0.18,0.18
202.44465099768038,1.0,0.184,0.184
204.31973201952704,1.0,0.186,0.186
206.21218039991425,1.0,0.192,0.192
208.12215699863393,1.0,0.198,0.198
210.04982416539153,1.0,0.204,0.204
211.9953457536071,1.0,0.208,0.208
213.95888713434215,1.0,0.215,0.215
215.94061521035653,1.0,0.216,0.216
217.94069843029558,1.0,0.219,0.219
219.95930680300748,1.0,0.222,0.222
221.99661191199547,1.0,0.225,0.225
224.05278693000182,1.0,0.228,0.228
226.12800663372772,1.0,0.229,0.229
228.22244741868985,1.0,0.232,0.232
230.33628731421314,1.0,0.233,0.233
232.4697059985648,1.0,0.235,0.235
234.62288481422624,1.0,0.235,0.235
236.79600678330763,1.0,0.239,0.239
238.98925662310504,1.0,0.245,0.245
241.2028207618007,1.0,0.247,0.247
243.43688735431104,1.0,0.253,0.253
245.691646298279,1.0,0.258,0.258
247.96728925021577,1.0,0.26,0.26
250.26400964179192,1.0,0.263,0.263
252.58200269627847,1.0,0.267,0.267
254.9214654451423,1.0,0.27,0.27
257.28259674479324,1.0,0.275,0.275
259.665597293487,1.0,0.279,0.279
262.07066964838526,1.0,0.28,0.28
264.498018242772,1.0,0.283,0.283
266.9478494034321,1.0,0.289,0.289
269.4203713681882,1.0,0.29,0.29
271.9157943036019,1.0,0.296,0.296
274.43433032283656,1.0,0.304,0.304
276.9761935036891,1.0,0.309,0.309
279.5415999067856,1.0,0.311,0.311
282.1307675939471,1.0,0.317,0.317
284.74391664672476,1.0,0.323,0.323
287.38126918510665,1.0,0.326,0.326
290.04304938639916,1.0,0.331,0.331
292.7294835042816,1.0,0.334,0.334
295.440799888038,1.0,0.339,0.339
298.17722900196736,1.0,0.341,0.341
300.9390034449721,1.0,0.342,0.342
303.72635797033115,1.0,0.346,0.346
306.5395295056527,1.0,0.349,0.349
309.3787571730137,1.0,0.352,0.352
312.2442823092858,1.0,0.354,0.354
315.13634848664793,1.0,0.357,0.357
318.05520153329195,1.0,0.362,0.362
321.00108955431716,1.0,0.366,0.366
323.9742629528196,1.0,0.373,0.373
326.9749744511768,1.0,0.375,0.375
330.0034791125285,1.0,0.384,0.384
333.06003436245885,1.0,0.388,0.388
336.1449000108765,1.0,0.392,0.392
339.2583382740992,1.0,0.394,0.394
342.40061379714257,1.0,0.398,0.398
345.57199367621394,1.0,0.401,0.401
348.77274748141775,1.0,0.408,0.408
352.00314727966787,1.0,0.41,0.41
355.2634676578139,1.0,0.412,0.412
358.5539857459817,1.0,0.416,0.416
361.874981241128,1.0,0.419,0.419
365.22673643081754,1.0,0.422,0.422
368.6095362172158,1.0,0.426,0.426
372.0236681413066,1.0,0.434,0.434
375.4694224073337,1.0,0.437,0.437
378.94709190746676,1.0,0.443,0.443
382.45697224669993,1.0,0.446,0.446
385.9993617679767,1.0,0.45,0.45
389.5745615775501,1.0,0.455,0.455
393.18287557057704,1.0,0.457,0.457
396.82461045694816,1.0,0.462,0.462
400.5000757873611,1.0,0.466,0.466
404.20958397963057,1.0,0.469,0.469
407.9534503452449,1.0,0.472,0.472
411.7319931161679,1.0,0.474,0.474
415.54553347188755,1.0,0.477,0.477
419.39439556671863,1.0,0.48,0.48
423.27890655735484,1.0,0.484,0.484
427.19939663067765,1.0,0.49,0.49
431.15619903182284,1.0,0.496,0.496
435.149650092505,1.0,0.499,0.499
439.1800892596086,1.0,0.504,0.504
443.2478591240396,1.0,0.507,0.507
447.3533054498463,1.0,0.51,0.51
451.4967772036102,1.0,0.513,0.513
455.6786265841064,1.0,0.517,0.517
459.8992090522438,1.0,0.522,0.522
464.15888336127773,1.0,0.53,0.53
468.4580115873045,1.0,0.539,0.539
472.7969591600391,1.0,0.544,0.544
477.17609489387456,1.0,0.553,0.553
481.5957910192351,1.0,0.558,0.558
486.0564232142134,1.0,0.562,0.562
490.55837063650455,1.0,0.564,0.564
495.1020159556351,1.0,0.569,0.569
499.68774538548837,1.0,0.572,0.572
504.3159487171359,1.0,0.575,0.575
508.98701935196794,1.0,0.581,0.581
513.7013543351344,1.0,0.587,0.587
518.4593543892913,1.0,0.59,0.59
523.2614239486662,1.0,0.597,0.597
528.1079711934331,1.0,0.601,0.601
532.9994080844087,1.0,0.604,0.604
537.9361503980704,1.0,0.607,0.607
542.9186177618943,1.0,0.612,0.612
547.9472336900287,1.0,0.615,0.615
553.0224256192901,1.0,0.62,0.62
558.144624945496,1.0,0.626,0.626
563.3142670601358,1.0,0.63,0.63
568.5317913873754,1.0,0.632,0.632
573.7976414214133,1.0,0.634,0.634
579.1122647641758,1.0,0.638,0.638
584.4761131633632,1.0,0.639,0.639
