name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N,status_polish,setup_time,solve_time,update_time,rho_updates
POWELL20,OSQP_high,max_iter_reached,34.2362539768219,100000,45654247587.35713,52089583000.0,10000,20000,40000,0,0.007762017,34.227472945,0.0,2
PRIMAL1,OSQP_high,optimal,0.003803253173828125,75,-0.0350129579099263,-0.035012965,325,410,6464,0,0.001463311,0.001978839,0.0,1
PRIMAL2,OSQP_high,optimal,0.003736257553100586,25,-0.03373369508507323,-0.033733676,649,745,9339,0,0.002445914,0.000933022,0.0,0
PRIMAL3,OSQP_high,optimal,0.038043975830078125,50,-0.135755953489052,-0.13575584,745,856,23036,0,0.010810797,0.026919439,0.0,0
PRIMAL4,OSQP_high,optimal,0.04053306579589844,100,-0.7460908865846549,-0.74609083,1489,1564,19008,0,0.010092311,0.029872438,0.0,0
PRIMALC1,OSQP_high,solver_error,1.1828041076660156,100000,-133313670.05885553,-6155.2508,230,239,2529,0,0.000204893,1.182206741,0.0,4
PRIMALC2,OSQP_high,solver_error,1.0605576038360596,100000,-142680322.59536898,-3551.3077,231,238,2078,0,0.000116716,1.049734424,0.0,2
PRIMALC5,OSQP_high,max_iter_reached,1.114408016204834,100000,-12999716.626316082,-427.23233,287,295,2869,0,0.000324879,1.11368065,0.0,5
PRIMALC8,OSQP_high,solver_error,1.8219609260559082,100000,-249975663.6585133,-18309.43,520,528,5199,0,0.000306136,1.792501943,0.0,2
Q25FV47,OSQP_high,optimal,9.369729042053223,36925,13744470.847045476,13744448.0,1571,2391,130523,0,0.013357915,9.351768657,0.0,1
QADLITTL,OSQP_high,optimal,0.03831672668457031,1900,480318.5291338776,480318.86,97,153,637,0,0.000119133,0.009010076,0.0,7
QAFIRO,OSQP_high,optimal,0.0009911060333251953,350,-1.5905530610753014,-1.5907818,32,59,124,0,5.03e-05,0.000384581,0.0,0
QBANDM,OSQP_high,optimal,0.4043400287628174,20100,16352.383409745456,16352.342,472,777,3023,0,0.00077966,0.403001035,0.0,1
QBEACONF,OSQP_high,optimal,0.07211422920227051,2500,164712.85549451527,164712.06,262,435,3673,0,0.000735737,0.044021193,0.0,9
QBORE3D,OSQP_high,max_iter_reached,1.1397812366485596,100000,3095.6905899388776,3100.2008,315,548,1872,0,0.000447834,1.136490639,0.0,17
QBRANDY,OSQP_high,optimal,0.40038084983825684,28275,28375.124172855292,28375.115,249,469,2511,0,0.000531687,0.388937247,0.0,4
QCAPRI,OSQP_high,max_iter_reached,1.708177089691162,100000,45465665.83344728,66793293.0,353,624,3852,0,0.000585047,1.699411301,0.0,2
