name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N
QPCBOEI2,COSMO_high,max_iter_reached,2.819042921066284,100000,7359101.427862998,8171962.3,143,309,1482
QPCSTAIR,COSMO_high,optimal,0.28511881828308105,4200,6204367.816687885,6204387.5,467,823,4790
QPILOTNO,COSMO_high,max_iter_reached,22.7416729927063,100000,4727176.171275506,4728586.9,2172,3147,16105
QPTEST,COSMO_high,optimal,0.02582693099975586,100,4.3718750000004425,4.371875,2,4,10
QRECIPE,COSMO_high,optimal,0.010309934616088867,300,-266.6159970086323,-266.616,180,271,923
QSC205,COSMO_high,optimal,0.03146505355834961,200,-0.005815226258225835,-0.0058139518,203,408,785
QSCAGR25,COSMO_high,optimal,1.21514892578125,32000,201738632.96172088,201737940.0,500,971,2282
QSCAGR7,COSMO_high,max_iter_reached,2.008172035217285,100000,26865369.0316745,26865949.0,140,269,602
QSCFXM1,COSMO_high,optimal,1.026745080947876,22200,16880587.230423883,16882692.0,457,787,4456
QSCFXM2,COSMO_high,optimal,7.629348993301392,95300,27775990.71494512,27776162.0,914,1574,8285
QSCFXM3,COSMO_high,max_iter_reached,11.02782392501831,100000,30816269.564821914,30816355.0,1371,2361,11501
QSCORPIO,COSMO_high,max_iter_reached,3.2189528942108154,100000,1880.3668086591706,1880.5096,358,746,1842
QSCRS8,COSMO_high,max_iter_reached,6.347131967544556,100000,904.5163526250814,904.56001,1169,1659,4560
QSCSD1,COSMO_high,optimal,0.0664668083190918,1300,8.66666475291784,8.6666667,760,837,4584
QSCSD6,COSMO_high,optimal,0.800645112991333,12600,50.80820584300633,50.808214,1350,1497,8378
QSCSD8,COSMO_high,optimal,0.19003987312316895,1500,940.7629536609961,940.76357,2750,3147,16214
QSCTAP1,COSMO_high,max_iter_reached,3.5797719955444336,100000,1417.7249612866872,1415.8611,480,780,2442
QSCTAP2,COSMO_high,max_iter_reached,11.359330892562866,100000,1735.2508423887184,1735.0265,1880,2970,10007
QSCTAP3,COSMO_high,max_iter_reached,14.049154996871948,100000,1438.6648725790558,1438.7547,2480,3960,13262
QSEBA,COSMO_high,max_iter_reached,5.335134029388428,100000,81469353.18966134,81481801.0,1028,1543,6576
QSHARE1B,COSMO_high,max_iter_reached,3.4670650959014893,100000,720162.8494080624,720078.32,225,342,1436
QSHARE2B,COSMO_high,max_iter_reached,1.9721498489379883,100000,11703.22465060202,11703.692,79,175,873
QSHELL,COSMO_high,optimal,2.502317190170288,13500,1572636842999.188,1572636800000.0,1775,2311,74506
QSHIP04L,COSMO_high,optimal,0.4963240623474121,6100,2420015.716181922,2420015.5,2118,2520,8548
QSHIP04S,COSMO_high,max_iter_reached,6.134198904037476,100000,2424993.6726130084,2424993.7,1458,1860,5908
QSHIP08L,COSMO_high,max_iter_reached,38.57758617401123,100000,2376040.616621557,2376040.6,4283,5061,86075
QSHIP08S,COSMO_high,max_iter_reached,15.213372945785522,100000,2385728.8515950716,2385728.9,2387,3165,32317
QSHIP12L,COSMO_high,max_iter_reached,62.592833042144775,100000,3018876.575569679,3018876.6,5427,6578,144030
QSHIP12S,COSMO_high,optimal,0.5832138061523438,3200,3056962.099613148,3056962.3,2763,3914,44705
QSIERRA,COSMO_high,optimal,1.1721489429473877,10500,23750514.56944067,23750458.0,2036,3263,9582
QSTAIR,COSMO_high,max_iter_reached,6.328941106796265,100000,7985383.732612295,7985452.8,467,823,6293
QSTANDAT,COSMO_high,optimal,0.6895771026611328,11900,6412.716393512504,6411.8384,1075,1434,5576
S268,COSMO_high,optimal,0.02893209457397461,100,0.0020629573809856083,5.7310705e-07,5,10,55
STADAT1,COSMO_high,max_iter_reached,11.971964836120605,100000,-28709222.675910976,-28526864.0,2001,6000,13998
STADAT2,COSMO_high,max_iter_reached,12.065091848373413,100000,-35.320371333391286,-32.626665,2001,6000,13998
STADAT3,COSMO_high,max_iter_reached,22.48627805709839,100000,-38.62165344170008,-35.779453,4001,12000,27998
STCQP1,COSMO_high,optimal,0.05881690979003906,100,155143.55470395845,155143.56,4097,6149,66544
STCQP2,COSMO_high,optimal,0.11323213577270508,100,22327.31327241668,22327.313,4097,6149,66544
TAME,COSMO_high,optimal,0.02568793296813965,100,0.0,0.0,2,3,8
UBH1,COSMO_high,optimal,10.908215999603271,15900,1.1160014726146168,1.1160008,18009,30009,72012
VALUES,COSMO_high,optimal,0.03569388389587402,900,-1.3966225469793854,-1.3966211,202,203,7846
YAO,COSMO_high,max_iter_reached,10.554590940475464,100000,11.704916516538503,197.70426,2002,4002,10004
ZECEVIC2,COSMO_high,optimal,0.005246877670288086,100,-4.125000005832899,-4.125,2,4,7
