name,solver,status,run_time,iter,obj_val,n,m,N,setup_time,solve_time,scale,scale_updates
e226,SCS-3.0,optimal,0.06702685356140137,1800,-18.681902020178587,282,505,2860,1.668238,64.933611,0.1,0
etamacro,SCS-3.0,optimal,0.08553099632263184,950,-755.6008889712897,688,1088,3097,3.109523,81.91877,0.1,0
fffff800,SCS-3.0,max_iter_reached,9.923102140426636,100000,534238.1817358489,854,1378,7081,6.76013,9915.726288,6.363219284227214e-06,5
finnis,SCS-3.0,optimal,0.1098630428314209,2075,173500.13041541705,614,1111,2924,1.982407,107.485442,0.1,0
fit1d,SCS-3.0,optimal,0.03791999816894531,450,-9148.472165168096,1026,1050,14430,4.91828,32.418243,0.1,0
fit1p,SCS-3.0,optimal,0.292572021484375,2650,9144.207672568175,1677,2304,11545,7.336523,284.763045,0.1,0
fit2d,SCS-3.0,optimal,0.8167779445648193,425,-68462.88229757872,10500,10525,139518,69.287817,741.314023,1.278765638501628,2
fit2p,SCS-3.0,optimal,0.8138530254364014,750,68462.23394968845,13525,16525,63809,46.492259,763.250047,0.019159551057550493,1
forplan,SCS-3.0,optimal,0.03952908515930176,525,-655.5482914138687,421,582,4984,3.743548,34.978649,1e-06,3
ganges,SCS-3.0,optimal,0.7351570129394531,5250,-111467.50333099793,1681,2990,8593,4.640501,729.680965,8.683341480227135e-05,6
gfrd-pnc,SCS-3.0,optimal,0.1209261417388916,1900,6928780.686796337,1092,1708,3469,2.087206,118.37024,1.0666465153031248,2
greenbea,SCS-3.0,max_iter_reached,108.07850790023804,100000,-1300143456.5098572,5405,7797,36282,51.206995,108025.250318,1e-06,6
greenbeb,SCS-3.0,optimal,90.45080590248108,82025,-6196684.842333328,5405,7793,36278,43.089094,90405.75325,0.0015791313127578176,3
grow15,SCS-3.0,max_iter_reached,5.36343789100647,100000,-inf,645,945,6265,2.731955,5360.361235,1e-06,3
grow22,SCS-3.0,max_iter_reached,8.537596940994263,100000,-inf,946,1386,9198,4.252812,8532.901103,1e-06,3
grow7,SCS-3.0,max_iter_reached,2.5793659687042236,100000,-inf,301,441,2913,1.171422,2577.877492,1e-06,3
israel,SCS-3.0,optimal,0.18390917778015137,9000,-896602.8996197998,142,316,2411,0.889695,174.832246,0.000568860116318107,5
kb2,SCS-3.0,optimal,0.0381622314453125,4700,-1732.9531359450432,41,84,327,0.237701,37.589894,0.003931454137117808,5
lotfi,SCS-3.0,optimal,0.749230146408081,39350,-28.230600519759555,308,461,1386,0.795614,748.02852,1e-06,6
maros-r7,SCS-3.0,optimal,17.714506149291992,2150,1497181.2886573612,9408,12544,154256,651.398031,17048.872951,0.00024146926300631382,3
