name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N
QPCBOEI1,SCS-3.0_high,optimal,1.991664171218872,50390,11503915.422798414,11503914.0,384,735,4253
QPCBOEI2,SCS-3.0_high,max_iter_reached,1.4280080795288086,100000,7449409.203902821,8171962.3,143,309,1482
QPCSTAIR,SCS-3.0_high,optimal,0.5346269607543945,11650,6204378.773486572,6204387.5,467,823,4790
QPILOTNO,SCS-3.0_high,max_iter_reached,24.94344210624695,100000,4720418.214236011,4728586.9,2172,3147,16105
QPTEST,SCS-3.0_high,optimal,0.0007631778717041016,46,4.3718750007750335,4.371875,2,4,10
QRECIPE,SCS-3.0_high,optimal,0.19155216217041016,300,-266.6159824219378,-266.616,180,271,923
QSC205,SCS-3.0_high,optimal,0.03383684158325195,300,-0.0058013977921345,-0.0058139518,203,408,785
QSCAGR25,SCS-3.0_high,optimal,2.1132149696350098,63575,201737529.58138123,201737940.0,500,971,2282
QSCAGR7,SCS-3.0_high,optimal,0.13649296760559082,11750,26866009.391685627,26865949.0,140,269,602
QSCFXM1,SCS-3.0_high,max_iter_reached,3.9526028633117676,100000,14421637.796573976,16882692.0,457,787,4456
QSCFXM2,SCS-3.0_high,max_iter_reached,8.194149017333984,100000,24699248.5816483,27776162.0,914,1574,8285
QSCFXM3,SCS-3.0_high,max_iter_reached,12.837595224380493,100000,27729861.901980534,30816355.0,1371,2361,11501
QSCORPIO,SCS-3.0_high,max_iter_reached,3.2123217582702637,100000,1880.5119743911168,1880.5096,358,746,1842
QSCRS8,SCS-3.0_high,max_iter_reached,7.006369113922119,100000,904.5291889885015,904.56001,1169,1659,4560
QSCSD1,SCS-3.0_high,optimal,0.050518035888671875,650,8.666667250050146,8.6666667,760,837,4584
QSCSD6,SCS-3.0_high,optimal,1.4986498355865479,20250,50.80821390470647,50.808214,1350,1497,8378
QSCSD8,SCS-3.0_high,optimal,0.3476290702819824,2050,940.76351089971,940.76357,2750,3147,16214
QSCTAP1,SCS-3.0_high,optimal,0.6056740283966064,17900,1415.8616324171232,1415.8611,480,780,2442
QSCTAP2,SCS-3.0_high,optimal,1.687272071838379,12525,1735.0262133070123,1735.0265,1880,2970,10007
QSCTAP3,SCS-3.0_high,optimal,0.84775710105896,4650,1438.7544691476628,1438.7547,2480,3960,13262
QSEBA,SCS-3.0_high,optimal,3.691693067550659,54000,81482096.73763095,81481801.0,1028,1543,6576
QSHARE1B,SCS-3.0_high,optimal,0.325451135635376,18925,720181.8844743592,720078.32,225,342,1436
QSHARE2B,SCS-3.0_high,optimal,0.5434401035308838,55400,11703.697171503416,11703.692,79,175,873
