name,solver,status,run_time,iter,obj_val,n,m,N,status_val,scale_updates,scale,pobj,dobj,res_pri,res_dual,gap,res_infeas,res_unbdd_a,res_unbdd_p,comp_slack,solve_time,setup_time,lin_sys_time,cone_time,accel_time,rejected_accel_steps,accepted_accel_steps
mcp124-2,SCS-3.0,optimal,2.957862138748169,525,269.83397676638793,7750,124,124,1,0,0.1,269.83397676638793,269.8418535873677,0.0003594362310530023,0.00018780455039100726,0.007876820979812809,0.0037059821507496316,,,1.2817338301829295e-08,2953.645783,3.664678,44.87839199999996,2886.1760909999985,0.0,0,0
mcp124-3,SCS-3.0,optimal,3.6572458744049072,625,467.7249584134465,7750,124,124,1,0,0.1,467.7249584134465,467.72880135175893,0.0005758748411954116,9.749718137288964e-05,0.003842938312481643,0.002138103267198331,,,1.1925392300327076e-06,3653.591673,3.061181,53.02536599999994,3574.206552000001,0.0,0,0
mcp124-4,SCS-3.0,optimal,3.678507089614868,575,864.3756466099976,7750,124,124,1,0,0.1,864.3756466099976,864.3832846682778,0.0007688686716749895,9.218280007671001e-05,0.007638058280218042,0.001157000835785342,,,1.2093846635252703e-07,3674.974086,2.959076,49.49116700000003,3600.9748649999988,0.0,0,0
mcp250-1,SCS-3.0,optimal,49.21403121948242,1575,317.1414720490313,31375,250,250,1,1,0.02501115942755207,317.1414720490313,317.15052296713105,0.0004169287294666027,0.00010222453589434606,0.009050918099767371,0.003153100367713075,,,4.820467438548803e-07,49200.948035,12.21571,600.9657129999989,48297.7238149999,0.0,0,0
mcp250-2,SCS-3.0,optimal,29.456273794174194,875,531.8000600565074,31375,250,250,1,1,0.028304619139413026,531.8000600565074,531.8098639620499,0.00046319650130283776,7.701337382754694e-05,0.009803905542552765,0.0018804234545364612,,,8.486260412610136e-06,29441.609118,13.309596,331.29771499999976,28936.493598999994,0.0,0,0
mcp250-3,SCS-3.0,optimal,31.375104904174805,925,980.979458517395,31375,250,250,1,1,0.02699938445307262,980.979458517395,981.0036352703612,0.0008028356496576619,6.365693072796657e-05,0.024176752966227694,0.001019363455824741,,,5.106040589453187e-06,31361.742631,12.318194,346.16814499999975,30837.245394000038,0.0,0,0
mcp250-4,SCS-3.0,optimal,20.55385684967041,600,1681.7521946568793,31375,250,250,1,0,0.1,1681.7521946568793,1681.723975734654,0.0005789460149926045,0.00019030302444733642,0.02821892222542271,0.0005946293242150198,,,1.3569951988756657e-05,20539.776765,13.116296,227.43195599999984,20194.854740999974,0.0,0,0
qap5,SCS-3.0,optimal,0.08339595794677734,375,-435.98246283001475,351,136,1026,1,2,2.139091647041886,-435.98246283001475,-435.98144424378745,0.0008190232618248274,0.0008042552861589618,0.0010185862272810455,,0.2075995506165077,0.0,1.0835308472678662e-07,82.306702,0.707909,2.9724340000000002,78.10024299999998,0.0,0,0
qap6,SCS-3.0,max_iter_reached,38.0176100730896,100000,-381.34165064104576,703,229,1981,2,1,0.36923905086266273,-381.34165064104576,-381.28099237440944,0.0008069365476208944,1.927226914747849e-05,0.06065826663634307,,0.30039028596377576,0.0,5.711175670164437e-07,38016.929079,0.856191,1420.8032599999976,36115.59547699983,0.0,0,0
qap7,SCS-3.0,max_iter_reached,71.46320295333862,100000,-424.68003601909754,1275,358,3480,2,2,1.393603522388,-424.68003601909754,-424.5738474448584,0.00016274688566968905,9.197544402534895e-05,0.1061885742391111,,0.2697355440851158,0.0,5.470382618000258e-07,71461.967262,1.512829,2515.1867910000187,68133.08237600031,0.0,0,0
qap8,SCS-3.0,max_iter_reached,127.60425329208374,100000,-756.7844911922975,2145,529,5697,2,0,0.1,-756.7844911922975,-756.6889511159005,0.0025549100589389246,9.043786311476219e-06,0.09554007639691711,,0.15136597797265403,0.0,2.837991797122186e-07,127602.892516,2.368821,4185.901289000021,122070.37049499969,0.0,0,0
ss30,SCS-3.0,max_iter_reached,1000.7093439102173,14775,3.7995181221280343,90951,132,6642,2,2,0.00759657643925294,3.7995181221280343,3.799666638596327,0.010754484193020051,0.0006677798277769519,0.00014851646829279136,0.8091428564411193,,,5.162547722648014e-09,1000678.141195,39.127935,19916.87960099991,970469.994696998,0.0,0,0
theta1,SCS-3.0,optimal,0.2766871452331543,300,22.998513986749682,1275,104,153,1,2,0.004748583075296011,22.998513986749682,22.99813321926998,0.00020365173791531835,6.986974249897573e-05,0.00038076747969941236,0.04347875198060277,,,3.1024153290815093e-07,275.594362,0.823144,5.521196999999998,267.47402999999997,0.0,0,0
theta2,SCS-3.0,optimal,0.9545242786407471,275,32.88121136782677,5050,498,597,1,2,0.0019385343400331913,32.88121136782677,32.8805537104359,0.0032502527467823243,1.181283619646831e-05,0.0006576573908749664,0.030413472402041834,,,1.2768908916882538e-06,951.240999,2.772767,19.176854999999996,923.7195330000001,0.0,0,0
truss1,SCS-3.0,optimal,0.00238800048828125,125,-9.001758429079329,91,6,25,1,0,0.1,-9.001758429079329,-9.002153981516678,0.00010696492601458118,0.00023532858198830288,0.00039555243734809396,,0.11110009043471848,0.0,1.1070142580393849e-08,1.97145,0.147489,0.13041800000000003,1.6516199999999996,0.0,0,0
truss2,SCS-3.0,optimal,4.818578004837036,4625,-123.3817873633235,8911,58,567,1,3,0.00023533398765310064,-123.3817873633235,-123.38178130128715,0.012140651670198439,0.00010191211582780996,6.062036344313337e-06,,0.00810752302639666,0.0,4.420055645937282e-07,4813.952966,3.913756,445.0874779999992,4157.730792000004,0.0,0,0
truss3,SCS-3.0,optimal,0.03900408744812012,825,-9.116901864089156,496,27,118,1,0,0.1,-9.116901864089156,-9.116660916937619,0.0010038681625927387,0.000191061127410875,0.00024094715153787218,,0.10966493825083055,0.0,3.6893023747097686e-08,38.310944,0.321124,4.791415000000004,31.066815,0.0,0,0
truss4,SCS-3.0,optimal,0.003648042678833008,150,-9.010584406527409,190,12,50,1,0,0.1,-9.010584406527409,-9.010709705610946,3.1786123239182304e-05,7.774777721458707e-05,0.0001252990835365214,,0.11098391232209825,0.0,9.514804943933086e-09,3.214929,0.201635,0.31217199999999995,2.6647900000000013,0.0,0,0
truss5,SCS-3.0,optimal,644.3034038543701,76925,-132.86379239853966,54946,208,2823,1,4,0.000808318355550393,-132.86379239853966,-132.86373290996443,0.013379989646467949,9.889658799477643e-05,5.948857523877305e-05,,0.007425800457313877,0.0,1.9195624929579935e-06,644288.276898,19.17941,54571.691128999926,562444.3695470019,0.0,0,0
truss6,SCS-3.0,optimal,117.31773710250854,4300,-901.323175704509,101926,172,1726,1,6,2.1762226729990827e-06,-901.323175704509,-901.323251944971,0.07506952509448671,0.00029524331855617443,7.624046207010667e-05,,0.0011134809091381326,0.0,4.0644106835685534e-07,117263.555023,49.301082,7193.985201000002,106206.24448300032,0.0,0,0
truss7,SCS-3.0,optimal,25.67091679573059,1775,-900.2429708381285,45451,86,863,1,5,6.229919089638178e-06,-900.2429708381285,-900.2430645761297,0.02610397783532863,0.00023579286475984752,9.373800117831972e-05,,0.0011140438974230143,0.0,4.414256166151986e-06,25650.616507,18.904012,1268.0229910000007,23697.06469799997,0.0,0,0
