name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N,status_polish,setup_time,solve_time,update_time,rho_updates
LISWET7,OSQP,optimal,0.02991962432861328,50,24.998463474531036,498.84089,10002,20002,50004,0,0.006349438,0.022634137,0.0,0
LISWET8,OSQP,optimal,0.02989816665649414,50,24.99855526929241,7144.7006,10002,20002,50004,0,0.006337347,0.022638483,0.0,0
LISWET9,OSQP,optimal,0.029885530471801758,50,24.9985128952776,1963.2513,10002,20002,50004,0,0.006324725,0.02265978,0.0,0
LOTSCHD,OSQP,optimal,0.0005667209625244141,75,2398.2337301989405,2398.4159,12,19,72,0,2.1898e-05,8.4971e-05,0.0,0
MOSARQP1,OSQP,optimal,0.026851415634155273,250,-952.8776283972845,-952.87544,2500,3200,8512,0,0.001821569,0.023983862,0.0,0
MOSARQP2,OSQP,optimal,0.012093305587768555,150,-1597.6437898569748,-1597.4821,900,1500,4820,0,0.001489506,0.009593474,0.0,0
POWELL20,OSQP,solver_error,43.24779558181763,100000,42945016140.12411,52089583000.0,10000,20000,40000,0,0.006120496,43.240787204,0.0,0
PRIMAL1,OSQP,optimal,0.0034987926483154297,50,-0.03501144891418733,-0.035012965,325,410,6464,0,0.001701998,0.001289102,0.0,0
PRIMAL2,OSQP,optimal,0.005202293395996094,50,-0.03373312468246188,-0.033733676,649,745,9339,0,0.002675629,0.002065581,0.0,0
PRIMAL3,OSQP,optimal,0.025913000106811523,200,-0.1357454232514438,-0.13575584,745,856,23036,0,0.010919969,0.014501692,0.0,0
PRIMAL4,OSQP,optimal,0.05264854431152344,575,-0.7460788319387911,-0.74609083,1489,1564,19008,0,0.009270673,0.042854048,0.0,0
PRIMALC1,OSQP,max_iter_reached,1.139463186264038,100000,-3317.951602305985,-6155.2508,230,239,2529,0,0.000171516,1.13883522,0.0,0
PRIMALC2,OSQP,max_iter_reached,0.9655547142028809,100000,1582.253632753133,-3551.3077,231,238,2078,0,0.000141538,0.964923415,0.0,0
PRIMALC5,OSQP,max_iter_reached,1.2964699268341064,100000,-696.5335221428595,-427.23233,287,295,2869,0,0.000204696,1.295784514,0.0,0
PRIMALC8,OSQP,max_iter_reached,3.4044222831726074,100000,-15269.72251303765,-18309.43,520,528,5199,0,0.000331368,3.403612982,0.0,0
Q25FV47,OSQP,max_iter_reached,27.121334552764893,100000,13737627.67416959,13744448.0,1571,2391,130523,0,0.016272357,27.100146206,0.0,0
QADLITTL,OSQP,optimal,0.1145927906036377,31950,480287.0601057674,480318.86,97,153,637,0,0.000140028,0.113555445,0.0,0
QAFIRO,OSQP,optimal,0.0013740062713623047,400,-1.5895861566308234,-1.5907818,32,59,124,0,4.1586e-05,0.00049611,0.0,0
QBANDM,OSQP,optimal,0.04669952392578125,1950,16352.932680172657,16352.342,472,777,3023,0,0.000754156,0.045029407,0.0,0
QBEACONF,OSQP,optimal,0.012590646743774414,625,164780.6204286472,164712.06,262,435,3673,0,0.000673576,0.010968075,0.0,0
QBORE3D,OSQP,solver_error,1.9204370975494385,100000,3123.482810839783,3100.2008,315,548,1872,0,0.000504659,1.918899125,0.0,0
QBRANDY,OSQP,optimal,0.07827377319335938,3850,28296.597140576025,28375.115,249,469,2511,0,0.000616111,0.076562553,0.0,0
QCAPRI,OSQP,solver_error,4.155973672866821,100000,41709170.81162234,66793293.0,353,624,3852,0,0.000783272,4.154087295,0.0,0
QE226,OSQP,max_iter_reached,2.3136138916015625,100000,212.65494698244936,212.65343,282,505,4721,0,0.000727861,2.311818923,0.0,0
QETAMACR,OSQP,solver_error,11.555971145629883,100000,58296.8398390256,86760.37,688,1088,11613,0,0.005577801,11.548885903,0.0,0
QFFFFF80,OSQP,max_iter_reached,7.829040765762329,100000,877040.2190879959,873147.47,854,1378,10635,0,0.002710223,7.825132255,0.0,0
QFORPLAN,OSQP,solver_error,3.245068073272705,100000,6633401328.734293,7456631500.0,421,582,6112,0,0.001928608,3.242057638,0.0,0
QGFRDXPN,OSQP,optimal,1.7766311168670654,46775,100207775269.53937,100790590000.0,1092,1708,3739,0,0.000917819,1.7746679300000001,0.0,0
QGROW15,OSQP,max_iter_reached,4.8000123500823975,100000,-38256757.819858,-101693640.0,645,945,7227,0,0.001432777,4.797526645,0.0,0
QGROW22,OSQP,max_iter_reached,8.687177896499634,100000,-55901677.709460385,-149628950.0,946,1386,10837,0,0.001835175,8.684322056,0.0,0
QGROW7,OSQP,max_iter_reached,3.4960720539093018,100000,-16563101.89203031,-42798714.0,301,441,3597,0,0.000708485,3.494369187,0.0,0
QISRAEL,OSQP,max_iter_reached,1.3592591285705566,100000,25391180.64155138,25347838.0,142,316,3765,0,0.000621388,1.3576727929999999,0.0,0
QPCBLEND,OSQP,optimal,0.030661344528198242,7200,-0.008866012898838854,-0.0078425409,83,157,657,0,0.000149515,0.03001082,0.0,0
QPCBOEI1,OSQP,max_iter_reached,3.6358444690704346,100000,11395765.981043171,11503914.0,384,735,4253,0,0.001170607,3.634198541,0.0,0
QPCBOEI2,OSQP,solver_error,4.042446613311768,100000,7194588.990200141,8171962.3,143,309,1482,0,0.000342878,4.041630495,0.0,0
QPCSTAIR,OSQP,max_iter_reached,3.6170012950897217,100000,6133266.919723235,6204387.5,467,823,4790,0,0.001277046,3.615184815,0.0,0
QPILOTNO,OSQP,max_iter_reached,18.929725885391235,100000,4724369.72016745,4728586.9,2172,3147,16105,0,0.007734047,18.920736936,0.0,0
QPTEST,OSQP,optimal,0.0009179115295410156,25,4.371790465940503,4.371875,2,4,10,0,1.5981e-05,4.148e-05,0.0,0
QRECIPE,OSQP,optimal,0.026140928268432617,3775,-266.6160173065666,-266.616,180,271,923,0,0.000165341,0.025103273,0.0,0
QSC205,OSQP,optimal,0.0073795318603515625,775,-0.006106315540576255,-0.0058139518,203,408,785,0,0.000229391,0.006316995,0.0,0
QSCAGR25,OSQP,optimal,0.03800511360168457,2000,201749456.09299463,201737940.0,500,971,2282,0,0.000490607,0.036592846,0.0,0
QSCAGR7,OSQP,optimal,0.032006263732910156,6250,26865067.686496433,26865949.0,140,269,602,0,0.000168718,0.030952796,0.0,0
QSCFXM1,OSQP,optimal,4.534746170043945,95300,16882648.702304408,16882692.0,457,787,4456,0,0.000879827,4.532775694,0.0,0
QSCFXM2,OSQP,solver_error,5.2586586475372314,100000,27769563.271978363,27776162.0,914,1574,8285,0,0.001479502,5.256127677,0.0,0
QSCFXM3,OSQP,solver_error,8.171013116836548,100000,30797577.559017215,30816355.0,1371,2361,11501,0,0.002120373,8.167854538,0.0,0
QSCORPIO,OSQP,solver_error,4.0013813972473145,100000,1880.0176462094064,1880.5096,358,746,1842,0,0.000485062,3.999861476,0.0,0
QSCRS8,OSQP,solver_error,4.154903888702393,100000,891.1964448598899,904.56001,1169,1659,4560,0,0.001197979,4.152614612,0.0,0
QSCSD1,OSQP,optimal,0.03303837776184082,1375,8.665783434386189,8.6666667,760,837,4584,0,0.000725582,0.03136064,0.0,0
QSCSD6,OSQP,optimal,2.7770001888275146,65800,50.80799291115791,50.808214,1350,1497,8378,0,0.00122199,2.774749312,0.0,0
QSCSD8,OSQP,optimal,0.08220505714416504,875,940.6691920097629,940.76357,2750,3147,16214,0,0.00215264,0.079038538,0.0,0
QSCTAP1,OSQP,max_iter_reached,22.98642110824585,100000,1415.8001378212746,1415.8611,480,780,2442,0,0.000626037,22.984727167,0.0,0
QSCTAP2,OSQP,optimal,1.5307295322418213,15675,1734.988512703874,1735.0265,1880,2970,10007,0,0.002553621,1.526972196,0.0,0
QSCTAP3,OSQP,optimal,1.646164894104004,13600,1438.7606545228882,1438.7547,2480,3960,13262,0,0.00342921,1.64148147,0.0,0
QSEBA,OSQP,max_iter_reached,41.95795202255249,100000,40825531.6352516,81481801.0,1028,1543,6576,0,0.001198077,29.349481291,0.0,0
QSHARE1B,OSQP,max_iter_reached,31.039593935012817,100000,733710.6185904975,720078.32,225,342,1436,0,0.000312255,31.038250565,0.0,0
QSHARE2B,OSQP,solver_error,10.33304762840271,100000,11608.398004720617,11703.692,79,175,873,0,0.000170009,10.331890349,0.0,0
QSHELL,OSQP,optimal,1.3584532737731934,7800,1572395009046.353,1572636800000.0,1775,2311,74506,0,0.00891635,1.3459883289999999,0.0,0
QSHIP04L,OSQP,optimal,2.724123477935791,44500,2419894.5969854523,2420015.5,2118,2520,8548,0,0.002652708,2.720423079,0.0,0
QSHIP04S,OSQP,optimal,0.7601699829101562,17950,2425083.85982213,2424993.7,1458,1860,5908,0,0.001413453,0.757789296,0.0,0
QSHIP08L,OSQP,optimal,31.83721089363098,86600,2375831.372857359,2376040.6,4283,5061,86075,0,0.019581127,31.814262156,0.0,0
QSHIP08S,OSQP,optimal,14.714987993240356,25300,2385668.860541069,2385728.9,2387,3165,32317,0,0.00402091,14.709211341,0.0,0
QSHIP12L,OSQP,max_iter_reached,60.87938451766968,100000,2909666.946636901,3018876.6,5427,6578,144030,0,0.032289548,60.840864013,0.0,0
QSHIP12S,OSQP,max_iter_reached,16.19900631904602,100000,2947393.719462649,3056962.3,2763,3914,44705,0,0.004318305,16.19228408,0.0,0
QSIERRA,OSQP,max_iter_reached,24.115986824035645,100000,23778645.72415454,23750458.0,2036,3263,9582,0,0.002142837,24.112801291,0.0,0
QSTAIR,OSQP,solver_error,24.630887985229492,100000,7976351.304413404,7985452.8,467,823,6293,0,0.001203222,24.628663896,0.0,0
QSTANDAT,OSQP,optimal,14.265021800994873,58150,6411.880732620312,6411.8384,1075,1434,5576,0,0.000943405,14.262865418,0.0,0
S268,OSQP,optimal,0.0010886192321777344,25,0.1815992442679999,5.7310705e-07,5,10,55,0,2.3052e-05,5.2103e-05,0.0,0
STADAT1,OSQP,optimal,30.67479705810547,47750,-28526864.044968065,-28526864.0,2001,6000,13998,0,0.001764533,30.672422643,0.0,0
STADAT2,OSQP,max_iter_reached,10.714582920074463,100000,-32.60759903447446,-32.626665,2001,6000,13998,0,0.001945226,10.711941837,0.0,0
STADAT3,OSQP,max_iter_reached,21.39490294456482,100000,-35.63211573029614,-35.779453,4001,12000,27998,0,0.003454871,21.390763769,0.0,0
STCQP1,OSQP,optimal,0.09444904327392578,300,155143.31334764592,155143.56,4097,6149,66544,0,0.012034987,0.079730265,0.0,0
STCQP2,OSQP,optimal,0.17232656478881836,325,22327.160686504893,22327.313,4097,6149,66544,0,0.026029663,0.143628336,0.0,0
TAME,OSQP,optimal,0.000946044921875,25,0.0,0.0,2,3,8,0,1.5925e-05,5.1075e-05,0.0,0
UBH1,OSQP,solver_error,65.18332004547119,100000,44.55429317808991,1.1160008,18009,30009,72012,0,0.010568591,65.171547253,0.0,0
VALUES,OSQP,optimal,0.0022368431091308594,50,-1.3968744363634884,-1.3966211,202,203,7846,0,0.00042353,0.000603501,0.0,0
YAO,OSQP,solver_error,10.037831783294678,100000,4.48868133024979,197.70426,2002,4002,10004,0,0.001168948,10.036103555,0.0,0
ZECEVIC2,OSQP,optimal,0.0005314350128173828,50,-4.124978265543607,-4.125,2,4,7,0,1.6824e-05,4.7888e-05,0.0,0
