name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N
QFFFFF80,COSMO,max_iter_reached,10.162073135375977,100000,867439.5273717026,873147.47,854,1378,10635
QFORPLAN,COSMO,max_iter_reached,4.385772943496704,100000,7427854290.387091,7456631500.0,421,582,6112
QGFRDXPN,COSMO,max_iter_reached,5.605334043502808,100000,100212543988.72842,100790590000.0,1092,1708,3739
QGROW15,COSMO,optimal,1.090040922164917,18400,-101689729.0374876,-101693640.0,645,945,7227
QGROW22,COSMO,optimal,1.2819750308990479,15800,-149626368.95678914,-149628950.0,946,1386,10837
QGROW7,COSMO,optimal,0.7721080780029297,10900,-42794536.40142479,-42798714.0,301,441,3597
QISRAEL,COSMO,optimal,1.1497249603271484,38400,25350336.04511966,25347838.0,142,316,3765
QPCBLEND,COSMO,optimal,0.00664210319519043,200,-0.008215038780912091,-0.0078425409,83,157,657
QPCBOEI1,COSMO,max_iter_reached,5.096304178237915,100000,11486122.25397106,11503914.0,384,735,4253
QPCBOEI2,COSMO,max_iter_reached,2.4816651344299316,100000,7196452.490010442,8171962.3,143,309,1482
QPCSTAIR,COSMO,optimal,0.16481900215148926,2900,6204462.294151645,6204387.5,467,823,4790
QPILOTNO,COSMO,max_iter_reached,23.671844959259033,100000,4720816.904591429,4728586.9,2172,3147,16105
QPTEST,COSMO,optimal,0.02089405059814453,100,4.371875000000132,4.371875,2,4,10
QRECIPE,COSMO,optimal,0.008215188980102539,200,-266.6164970076091,-266.616,180,271,923
QSC205,COSMO,optimal,0.04005694389343262,500,-0.00429389160521254,-0.0058139518,203,408,785
QSCAGR25,COSMO,optimal,0.11126494407653809,2200,201761789.5128426,201737940.0,500,971,2282
QSCAGR7,COSMO,optimal,0.12291097640991211,4300,26869465.022293605,26865949.0,140,269,602
QSCFXM1,COSMO,optimal,1.3590481281280518,29300,16881874.06785741,16882692.0,457,787,4456
QSCFXM2,COSMO,optimal,4.408091068267822,54100,27775463.321090322,27776162.0,914,1574,8285
QSCFXM3,COSMO,max_iter_reached,11.45380687713623,100000,30711709.393526115,30816355.0,1371,2361,11501
QSCORPIO,COSMO,optimal,0.07797813415527344,1800,1880.3174022746427,1880.5096,358,746,1842
QSCRS8,COSMO,optimal,4.7136499881744385,76300,904.8971257311648,904.56001,1169,1659,4560
QSCSD1,COSMO,optimal,0.04097104072570801,1000,8.666681843669425,8.6666667,760,837,4584
